debugp7dQc:debugu7vBy,36,1554039729966,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 958, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugp7dQc:debugu7vBy,37,1554039730724,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 749, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugp7dQc:debugu7vBy,38,1554039731084,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 356, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugp7dQc:debugu7vBy,39,1554039731770,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 682, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugp7dQc:debugu7vBy,40,1554039895613,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugp7dQc:debugu7vBy,41,1554039896485,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 866, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugp7dQc:debugu7vBy,42,1554039897178,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 689, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugp7dQc:debugu7vBy,43,1554039897420,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 238, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugp7dQc:debugu7vBy,44,1554039898204,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 781, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugp7dQc:debugu7vBy,45,1554040057942,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugp7dQc:debugu7vBy,46,1554040059200,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 1254, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugp7dQc:debugu7vBy,47,1554040060010,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 800, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugp7dQc:debugu7vBy,48,1554040060439,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 425, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugp7dQc:debugu7vBy,49,1554040061375,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 933, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugp7dQc:debugu7vBy,50,1554052583400,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""flankerInstructions/instruct-1.html""]}"
debugp7dQc:debugu7vBy,51,1554052584515,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1112, ""phase"": ""INSTRUCTIONS"", ""template"": ""flankerInstructions/instruct-1.html""}"
debugp7dQc:debugu7vBy,52,1554052632315,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""flankerInstructions/instruct-1.html""]}"
debugp7dQc:debugu7vBy,53,1554052633709,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1392, ""phase"": ""INSTRUCTIONS"", ""template"": ""flankerInstructions/instruct-1.html""}"
debugp7dQc:debugu7vBy,54,1554052846306,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""flankerInstructions/instruct-1.html""]}"
debugp7dQc:debugu7vBy,55,1554052847923,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1616, ""phase"": ""INSTRUCTIONS"", ""template"": ""flankerInstructions/instruct-1.html""}"
debugp7dQc:debugu7vBy,56,1554053124739,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""flankerInstructions/instruct-1.html""], ""action"": ""Begin""}"
debugp7dQc:debugu7vBy,57,1554053128359,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 3619, ""action"": ""FinishInstructions"", ""template"": ""flankerInstructions/instruct-1.html""}"
debugPdvuz:debugnVEgo,0,1554046396794,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugPdvuz:debugnVEgo,1,1554046398763,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 1966, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugPdvuz:debugnVEgo,2,1554046399473,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 707, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugPdvuz:debugnVEgo,3,1554046399808,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 332, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugPdvuz:debugnVEgo,4,1554046400842,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 1033, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugPdvuz:debugnVEgo,5,1554047161029,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""flankerInstructions/instruct-1.html""]}"
debugPdvuz:debugnVEgo,6,1554047163028,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1998, ""phase"": ""INSTRUCTIONS"", ""template"": ""flankerInstructions/instruct-1.html""}"
debugPdvuz:debugnVEgo,7,1554052028976,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""flankerInstructions/instruct-1.html""], ""action"": ""Begin""}"
debugPdvuz:debugnVEgo,8,1554052032251,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 3273, ""action"": ""FinishInstructions"", ""template"": ""flankerInstructions/instruct-1.html""}"
debugj3KC6:debugnFtHi,0,1554059617805,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""flankerInstructions/instruct-1.html""]}"
debugj3KC6:debugnFtHi,1,1554059621521,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 3714, ""phase"": ""INSTRUCTIONS"", ""template"": ""flankerInstructions/instruct-1.html""}"
